codigo_autor,codigo_coautor,num_coautorías,num_publicaciones_totales,coautorías_normalizadas
0000-0002-4801-9312,0000-0003-0318-4194,1,25,0.04
0000-0002-6041-9941,0000-0002-3935-9278,12,22,0.5454545454545454
0000-0002-3935-9278,0000-0002-6041-9941,12,13,0.9230769230769231
0000-0003-2482-9078,0000-0001-5777-5016,1,14,0.07142857142857142
0000-0001-5777-5016,0000-0003-2482-9078,1,82,0.012195121951219513
0000-0002-4736-8529,0000-0003-0292-0946,2,114,0.017543859649122806
0000-0003-0292-0946,0000-0002-4736-8529,2,21,0.09523809523809523
0000-0002-9598-2339,0000-0002-7197-0552,1,53,0.018867924528301886
0000-0002-7197-0552,0000-0002-9598-2339,1,48,0.020833333333333332
0000-0002-7507-8924,0000-0003-1129-3489,2,13,0.15384615384615385
0000-0003-1129-3489,0000-0002-7507-8924,2,7,0.2857142857142857
0000-0001-8153-1441,0000-0002-8936-9570,28,51,0.5490196078431373
0000-0002-8936-9570,0000-0001-8153-1441,28,39,0.717948717948718
0000-0002-4300-455X,0000-0003-2024-0485,2,49,0.04081632653061224
0000-0002-4393-0510,0000-0003-2024-0485,2,259,0.007722007722007722
0000-0003-2024-0485,0000-0002-4300-455X,2,45,0.044444444444444446
0000-0003-2024-0485,0000-0002-4393-0510,2,45,0.044444444444444446
0000-0002-2678-1525,0000-0002-7102-9746,1,7,0.14285714285714285
0000-0002-7102-9746,0000-0002-2678-1525,1,80,0.0125
0000-0003-0776-8488,0000-0001-5076-8729,4,36,0.1111111111111111
0000-0001-5076-8729,0000-0003-0776-8488,4,23,0.17391304347826086
0000-0003-4163-511X,0000-0002-7494-5248,1,15,0.06666666666666667
0000-0002-7494-5248,0000-0003-4163-511X,1,98,0.01020408163265306
0000-0002-7421-6176,0000-0002-4342-962X,1,7,0.14285714285714285
0000-0002-4036-0874,0000-0002-4342-962X,1,43,0.023255813953488372
0000-0002-4342-962X,0000-0002-7421-6176,1,22,0.045454545454545456
0000-0002-4342-962X,0000-0002-4036-0874,1,22,0.045454545454545456
0000-0002-1012-6358,0000-0003-4819-0264,1,27,0.037037037037037035
0000-0003-4819-0264,0000-0002-1012-6358,1,100,0.01
0000-0003-2614-0303,0000-0003-4522-2574,1,116,0.008620689655172414
0000-0003-4522-2574,0000-0003-2614-0303,1,53,0.018867924528301886
0000-0002-3633-0955,0000-0003-3930-9630,1,41,0.024390243902439025
0000-0002-3633-0955,0000-0002-9490-2261,1,41,0.024390243902439025
0000-0003-3930-9630,0000-0002-3633-0955,1,20,0.05
0000-0003-3930-9630,0000-0002-9490-2261,2,20,0.1
0000-0002-9490-2261,0000-0002-3633-0955,1,17,0.058823529411764705
0000-0002-9490-2261,0000-0003-3930-9630,2,17,0.11764705882352941
0000-0003-1128-0557,0000-0002-0856-4025,2,62,0.03225806451612903
0000-0002-0856-4025,0000-0003-1128-0557,2,26,0.07692307692307693
0000-0002-4593-8006,0000-0003-3839-6330,4,14,0.2857142857142857
0000-0003-3839-6330,0000-0002-4593-8006,4,13,0.3076923076923077
0000-0001-9632-0399,0000-0002-3001-2630,1,1,1.0
0000-0002-3001-2630,0000-0001-9632-0399,1,2,0.5
0000-0002-1148-697X,0000-0002-7337-7154,3,15,0.2
0000-0002-7337-7154,0000-0002-1148-697X,3,62,0.04838709677419355
0000-0002-7337-7154,0000-0002-3692-8199,2,62,0.03225806451612903
0000-0002-3692-8199,0000-0002-7337-7154,2,11,0.18181818181818182
0000-0002-6260-6310,0000-0003-1739-4758,48,55,0.8727272727272727
0000-0003-1739-4758,0000-0002-6260-6310,48,86,0.5581395348837209
0000-0003-1395-9344,0000-0001-5371-4427,1,26,0.038461538461538464
0000-0003-1395-9344,0000-0002-9022-5179,8,26,0.3076923076923077
0000-0001-5371-4427,0000-0003-1395-9344,1,155,0.0064516129032258064
0000-0001-5371-4427,0000-0002-9022-5179,1,155,0.0064516129032258064
0000-0002-9022-5179,0000-0003-1395-9344,8,68,0.11764705882352941
0000-0002-9022-5179,0000-0001-5371-4427,1,68,0.014705882352941176
0000-0003-0071-6757,0000-0002-5389-5309,3,3,1.0
0000-0002-5389-5309,0000-0003-0071-6757,3,45,0.06666666666666667
0000-0001-7117-7725,0000-0001-6693-5392,1,112,0.008928571428571428
0000-0001-7117-7725,0000-0003-1969-659X,1,112,0.008928571428571428
0000-0001-6693-5392,0000-0001-7117-7725,1,39,0.02564102564102564
0000-0001-6693-5392,0000-0003-1969-659X,1,39,0.02564102564102564
0000-0003-1969-659X,0000-0001-7117-7725,1,32,0.03125
0000-0003-1969-659X,0000-0001-6693-5392,1,32,0.03125
0000-0003-3757-641X,0000-0002-4313-3298,14,111,0.12612612612612611
0000-0003-3757-641X,0000-0003-0133-3176,49,111,0.44144144144144143
0000-0003-3757-641X,0000-0002-0028-5494,6,111,0.05405405405405406
0000-0002-4313-3298,0000-0003-3757-641X,14,17,0.8235294117647058
0000-0002-4313-3298,0000-0003-0133-3176,13,17,0.7647058823529411
0000-0002-4313-3298,0000-0002-0028-5494,1,17,0.058823529411764705
0000-0003-0133-3176,0000-0003-3757-641X,49,64,0.765625
0000-0003-0133-3176,0000-0002-4313-3298,13,64,0.203125
0000-0003-0133-3176,0000-0002-0028-5494,2,64,0.03125
0000-0002-0028-5494,0000-0003-3757-641X,6,35,0.17142857142857143
0000-0002-0028-5494,0000-0002-4313-3298,1,35,0.02857142857142857
0000-0002-0028-5494,0000-0003-0133-3176,2,35,0.05714285714285714
0000-0002-5000-9914,0000-0003-1835-9436,3,15,0.2
0000-0002-5000-9914,0000-0002-8428-9555,2,15,0.13333333333333333
0000-0003-1835-9436,0000-0002-5000-9914,3,89,0.033707865168539325
0000-0003-1835-9436,0000-0002-8428-9555,11,89,0.12359550561797752
0000-0002-8428-9555,0000-0002-5000-9914,2,54,0.037037037037037035
0000-0002-8428-9555,0000-0003-1835-9436,11,54,0.2037037037037037
0000-0002-3801-9896,0000-0002-9432-4051,3,33,0.09090909090909091
0000-0002-9432-4051,0000-0002-3801-9896,3,31,0.0967741935483871
0000-0002-1296-3555,0000-0003-2912-8043,9,10,0.9
0000-0003-2912-8043,0000-0002-1296-3555,9,22,0.4090909090909091
0000-0003-2420-4262,0000-0002-7030-2288,2,42,0.047619047619047616
0000-0002-7030-2288,0000-0003-2420-4262,2,58,0.034482758620689655
0000-0003-1150-2244,0000-0001-6852-9435,2,30,0.06666666666666667
0000-0003-1150-2244,0000-0003-2998-8481,1,30,0.03333333333333333
0000-0001-6852-9435,0000-0003-1150-2244,2,10,0.2
0000-0001-6852-9435,0000-0003-2998-8481,1,10,0.1
0000-0003-2998-8481,0000-0003-1150-2244,1,34,0.029411764705882353
0000-0003-2998-8481,0000-0001-6852-9435,1,34,0.029411764705882353
0000-0002-7604-5753,0000-0002-7035-7799,5,30,0.16666666666666666
0000-0002-7035-7799,0000-0002-7604-5753,5,40,0.125
0000-0002-7035-7799,0000-0002-5929-4731,3,40,0.075
0000-0002-5929-4731,0000-0002-7035-7799,3,18,0.16666666666666666
0000-0002-4354-3756,0000-0003-4871-9260,2,34,0.058823529411764705
0000-0003-4871-9260,0000-0002-4354-3756,2,14,0.14285714285714285
0000-0001-7731-3601,0000-0002-4298-3995,1,15,0.06666666666666667
0000-0002-4298-3995,0000-0001-7731-3601,1,23,0.043478260869565216
0000-0002-1287-0906,0000-0002-3905-4335,1,25,0.04
0000-0002-1287-0906,0000-0001-9168-3174,1,25,0.04
0000-0002-3905-4335,0000-0002-1287-0906,1,53,0.018867924528301886
0000-0002-3905-4335,0000-0001-9168-3174,2,53,0.03773584905660377
0000-0001-9168-3174,0000-0002-1287-0906,1,77,0.012987012987012988
0000-0001-9168-3174,0000-0002-3905-4335,2,77,0.025974025974025976
0000-0001-6781-8008,0000-0001-5415-6420,6,13,0.46153846153846156
0000-0001-5415-6420,0000-0001-6781-8008,6,7,0.8571428571428571
0000-0001-7695-0991,0000-0002-9433-1649,5,5,1.0
0000-0002-9433-1649,0000-0001-7695-0991,5,7,0.7142857142857143
0000-0002-2405-4404,0000-0002-1499-6908,1,302,0.0033112582781456954
0000-0002-1499-6908,0000-0002-2405-4404,1,47,0.02127659574468085
0000-0001-5221-173X,0000-0001-7898-2786,4,118,0.03389830508474576
0000-0001-7898-2786,0000-0001-5221-173X,4,55,0.07272727272727272
0000-0003-1407-3406,0000-0002-3644-8507,2,38,0.05263157894736842
0000-0002-3644-8507,0000-0003-1407-3406,2,12,0.16666666666666666
0000-0001-7453-7028,0000-0001-6939-5088,1,13,0.07692307692307693
0000-0001-6939-5088,0000-0001-7453-7028,1,24,0.041666666666666664
0000-0001-6939-5088,0000-0002-4934-8863,2,24,0.08333333333333333
0000-0002-4934-8863,0000-0001-6939-5088,2,36,0.05555555555555555
0000-0002-1911-7407,0000-0003-1381-4604,3,29,0.10344827586206896
0000-0003-1381-4604,0000-0002-1911-7407,3,49,0.061224489795918366
0000-0001-9114-8737,0000-0002-5316-1399,8,20,0.4
0000-0001-9114-8737,0000-0002-0736-9199,6,20,0.3
0000-0001-9114-8737,0000-0002-6601-2165,14,20,0.7
0000-0002-5316-1399,0000-0001-9114-8737,8,19,0.42105263157894735
0000-0002-0736-9199,0000-0001-9114-8737,6,94,0.06382978723404255
0000-0002-6601-2165,0000-0001-9114-8737,14,49,0.2857142857142857
0000-0002-3437-4639,0000-0001-8957-2002,1,31,0.03225806451612903
0000-0001-8957-2002,0000-0002-3437-4639,1,90,0.011111111111111112
0000-0003-3298-4916,0000-0001-6451-4666,1,42,0.023809523809523808
0000-0001-6451-4666,0000-0003-3298-4916,1,19,0.05263157894736842
0000-0001-5774-5415,0000-0003-2011-2790,2,9,0.2222222222222222
0000-0001-5774-5415,0000-0001-9530-0820,1,9,0.1111111111111111
0000-0003-2011-2790,0000-0001-5774-5415,2,54,0.037037037037037035
0000-0001-9530-0820,0000-0001-5774-5415,1,18,0.05555555555555555
0000-0003-0481-6843,0000-0003-0812-7770,2,69,0.028985507246376812
0000-0003-0481-6843,0000-0001-8859-5034,5,69,0.07246376811594203
0000-0003-0812-7770,0000-0003-0481-6843,2,9,0.2222222222222222
0000-0003-0812-7770,0000-0001-8859-5034,3,9,0.3333333333333333
0000-0001-8859-5034,0000-0003-0481-6843,5,13,0.38461538461538464
0000-0001-8859-5034,0000-0003-0812-7770,3,13,0.23076923076923078
0000-0003-0925-689X,0000-0003-3709-1690,11,18,0.6111111111111112
0000-0003-3709-1690,0000-0003-0925-689X,11,101,0.10891089108910891
0000-0001-7866-821X,0000-0003-3018-7921,3,24,0.125
0000-0003-3018-7921,0000-0001-7866-821X,3,13,0.23076923076923078
0000-0001-5262-5430,0000-0002-0579-3279,2,23,0.08695652173913043
0000-0002-0579-3279,0000-0001-5262-5430,2,139,0.014388489208633094
0000-0003-4982-5639,0000-0002-5965-5971,5,86,0.05813953488372093
0000-0002-5965-5971,0000-0003-4982-5639,5,11,0.45454545454545453
0000-0002-8304-1531,0000-0001-5664-7979,1,2,0.5
0000-0001-5664-7979,0000-0002-8304-1531,1,32,0.03125
0000-0003-3436-6097,0000-0003-2409-1181,4,89,0.0449438202247191
0000-0003-2409-1181,0000-0003-3436-6097,4,8,0.5
0000-0001-7591-1149,0000-0003-2936-6308,2,12,0.16666666666666666
0000-0003-2936-6308,0000-0001-7591-1149,2,7,0.2857142857142857
0000-0002-4252-5572,0000-0001-9072-8828,7,46,0.15217391304347827
0000-0001-9072-8828,0000-0002-4252-5572,7,50,0.14
0000-0002-0348-7323,0000-0001-9737-337X,2,21,0.09523809523809523
0000-0002-4788-2691,0000-0001-9737-337X,1,24,0.041666666666666664
0000-0001-9737-337X,0000-0002-0348-7323,2,46,0.043478260869565216
0000-0001-9737-337X,0000-0002-4788-2691,1,46,0.021739130434782608
0000-0003-1459-9117,0000-0001-5045-819X,1,39,0.02564102564102564
0000-0003-1459-9117,0000-0002-9170-3822,2,39,0.05128205128205128
0000-0001-5045-819X,0000-0003-1459-9117,1,58,0.017241379310344827
0000-0001-5045-819X,0000-0002-9170-3822,1,58,0.017241379310344827
0000-0002-9170-3822,0000-0003-1459-9117,2,2,1.0
0000-0002-9170-3822,0000-0001-5045-819X,1,2,0.5
0000-0002-7749-0293,0000-0002-3739-7502,7,99,0.0707070707070707
0000-0002-3739-7502,0000-0002-7749-0293,7,165,0.04242424242424243
0000-0003-0610-1956,0000-0002-8322-6421,17,20,0.85
0000-0002-8322-6421,0000-0003-0610-1956,17,20,0.85
0000-0001-5932-7786,0000-0002-1339-6361,1,23,0.043478260869565216
0000-0002-1339-6361,0000-0001-5932-7786,1,16,0.0625
0000-0002-1339-6361,0000-0002-0671-7374,1,16,0.0625
0000-0002-0671-7374,0000-0002-1339-6361,1,55,0.01818181818181818
0000-0002-9238-8473,0000-0002-7363-1853,1,37,0.02702702702702703
0000-0002-7363-1853,0000-0002-9238-8473,1,87,0.011494252873563218
0000-0002-1478-4729,0000-0002-4080-8077,1,117,0.008547008547008548
0000-0002-4080-8077,0000-0002-1478-4729,1,55,0.01818181818181818
0000-0003-2716-6679,0000-0002-9432-4051,3,17,0.17647058823529413
0000-0002-9432-4051,0000-0003-2716-6679,3,31,0.0967741935483871
0000-0002-9361-1999,0000-0003-1870-1430,2,10,0.2
0000-0003-1870-1430,0000-0002-9361-1999,2,58,0.034482758620689655
0000-0001-9016-4954,0000-0001-6987-2550,1,32,0.03125
0000-0001-6987-2550,0000-0001-9016-4954,1,18,0.05555555555555555
0000-0002-8726-7992,0000-0001-7808-4943,42,187,0.22459893048128343
0000-0001-7808-4943,0000-0002-8726-7992,42,151,0.2781456953642384
0000-0003-3141-3812,0000-0003-3670-9305,5,114,0.043859649122807015
0000-0003-3670-9305,0000-0003-3141-3812,5,94,0.05319148936170213
0000-0002-7250-502X,0000-0002-1345-6360,10,16,0.625
0000-0002-1345-6360,0000-0002-7250-502X,10,37,0.2702702702702703
0000-0003-1837-2382,0000-0003-4327-6544,1,19,0.05263157894736842
0000-0003-4327-6544,0000-0003-1837-2382,1,1,1.0
0000-0001-8982-4580,0000-0001-7073-2379,2,41,0.04878048780487805
0000-0001-7073-2379,0000-0001-8982-4580,2,196,0.01020408163265306
0000-0003-2531-8413,0000-0003-1049-0683,1,28,0.03571428571428571
0000-0003-2531-8413,0000-0002-7884-6861,1,28,0.03571428571428571
0000-0003-2531-8413,0000-0002-4141-0095,1,28,0.03571428571428571
0000-0003-1049-0683,0000-0003-2531-8413,1,57,0.017543859649122806
0000-0003-1049-0683,0000-0002-7884-6861,3,57,0.05263157894736842
0000-0003-1049-0683,0000-0002-4141-0095,3,57,0.05263157894736842
0000-0002-7884-6861,0000-0003-2531-8413,1,108,0.009259259259259259
0000-0002-7884-6861,0000-0003-1049-0683,3,108,0.027777777777777776
0000-0002-7884-6861,0000-0002-4141-0095,1,108,0.009259259259259259
0000-0002-4141-0095,0000-0003-2531-8413,1,28,0.03571428571428571
0000-0002-4141-0095,0000-0003-1049-0683,3,28,0.10714285714285714
0000-0002-4141-0095,0000-0002-7884-6861,1,28,0.03571428571428571
0000-0001-6469-8733,0000-0001-6791-2408,3,35,0.08571428571428572
0000-0001-6791-2408,0000-0001-6469-8733,3,24,0.125
0000-0001-5012-654X,0000-0002-9870-0966,3,5,0.6
0000-0002-9870-0966,0000-0001-5012-654X,3,48,0.0625
0000-0001-8883-7275,0000-0001-5392-1194,7,22,0.3181818181818182
0000-0001-5392-1194,0000-0001-8883-7275,7,9,0.7777777777777778
0000-0003-2053-1792,0000-0001-9097-7381,9,72,0.125
0000-0001-9097-7381,0000-0003-2053-1792,9,27,0.3333333333333333
0000-0001-8335-3407,0000-0003-0456-2978,1,9,0.1111111111111111
0000-0003-0456-2978,0000-0001-8335-3407,1,11,0.09090909090909091
0000-0001-8837-4928,0000-0001-5502-5975,1,46,0.021739130434782608
0000-0001-5502-5975,0000-0001-8837-4928,1,205,0.004878048780487805
0000-0001-8894-1689,0000-0002-9807-327X,3,98,0.030612244897959183
0000-0002-9807-327X,0000-0001-8894-1689,3,34,0.08823529411764706
0000-0002-9598-2339,0000-0002-1436-5823,3,53,0.05660377358490566
0000-0002-1436-5823,0000-0002-9598-2339,3,60,0.05
0000-0002-4747-1032,0000-0002-5203-7855,1,8,0.125
0000-0002-5203-7855,0000-0002-4747-1032,1,8,0.125
0000-0002-6365-0735,0000-0003-0925-689X,15,20,0.75
0000-0002-6365-0735,0000-0003-3709-1690,9,20,0.45
0000-0003-0925-689X,0000-0002-6365-0735,15,18,0.8333333333333334
0000-0003-3709-1690,0000-0002-6365-0735,9,101,0.0891089108910891
0000-0002-5622-1916,0000-0003-3253-6080,29,49,0.5918367346938775
0000-0002-5622-1916,0000-0002-2028-7462,10,49,0.20408163265306123
0000-0003-3253-6080,0000-0002-5622-1916,29,125,0.232
0000-0002-2028-7462,0000-0002-5622-1916,10,44,0.22727272727272727
0000-0003-3150-6154,0000-0002-4353-5027,3,83,0.03614457831325301
0000-0002-4353-5027,0000-0003-3150-6154,3,9,0.3333333333333333
0000-0002-9120-664X,0000-0003-3479-7794,2,14,0.14285714285714285
0000-0003-3479-7794,0000-0002-9120-664X,2,104,0.019230769230769232
0000-0002-1012-6358,0000-0002-3092-2781,1,27,0.037037037037037035
0000-0002-3092-2781,0000-0002-1012-6358,1,8,0.125
0000-0002-3209-8693,0000-0002-1453-3196,1,39,0.02564102564102564
0000-0002-1453-3196,0000-0002-3209-8693,1,72,0.013888888888888888
0000-0002-3547-6733,0000-0003-0206-5337,7,23,0.30434782608695654
0000-0003-0206-5337,0000-0002-3547-6733,7,179,0.03910614525139665
0000-0001-6158-9320,0000-0003-2278-1816,20,34,0.5882352941176471
0000-0003-2278-1816,0000-0001-6158-9320,20,60,0.3333333333333333
0000-0002-4223-0571,0000-0002-6551-1827,1,39,0.02564102564102564
0000-0002-4223-0571,0000-0002-7129-868X,1,39,0.02564102564102564
0000-0002-4223-0571,0000-0002-7782-4169,2,39,0.05128205128205128
0000-0002-6551-1827,0000-0002-4223-0571,1,219,0.0045662100456621
0000-0002-6551-1827,0000-0001-7211-7564,1,219,0.0045662100456621
0000-0002-6551-1827,0000-0002-7129-868X,2,219,0.0091324200913242
0000-0002-6551-1827,0000-0002-7782-4169,2,219,0.0091324200913242
0000-0001-7211-7564,0000-0002-6551-1827,1,90,0.011111111111111112
0000-0001-7211-7564,0000-0002-7129-868X,1,90,0.011111111111111112
0000-0001-7211-7564,0000-0002-7782-4169,3,90,0.03333333333333333
0000-0002-7129-868X,0000-0002-4223-0571,1,7,0.14285714285714285
0000-0002-7129-868X,0000-0002-6551-1827,2,7,0.2857142857142857
0000-0002-7129-868X,0000-0001-7211-7564,1,7,0.14285714285714285
0000-0002-7129-868X,0000-0002-7782-4169,2,7,0.2857142857142857
0000-0002-7782-4169,0000-0002-4223-0571,2,220,0.00909090909090909
0000-0002-7782-4169,0000-0002-6551-1827,2,220,0.00909090909090909
0000-0002-7782-4169,0000-0001-7211-7564,3,220,0.013636363636363636
0000-0002-7782-4169,0000-0002-7129-868X,2,220,0.00909090909090909
0000-0001-5063-4333,0000-0003-0370-7872,1,16,0.0625
0000-0003-0370-7872,0000-0001-5063-4333,1,32,0.03125
0000-0001-8420-4622,0000-0003-3358-0745,1,11,0.09090909090909091
0000-0001-8420-4622,0000-0003-1450-1642,1,11,0.09090909090909091
0000-0003-3358-0745,0000-0001-8420-4622,1,13,0.07692307692307693
0000-0003-3358-0745,0000-0003-1450-1642,1,13,0.07692307692307693
0000-0003-1450-1642,0000-0001-8420-4622,1,30,0.03333333333333333
0000-0003-1450-1642,0000-0003-3358-0745,1,30,0.03333333333333333
0000-0001-5552-6382,0000-0001-8779-7283,2,27,0.07407407407407407
0000-0001-8779-7283,0000-0001-5552-6382,2,39,0.05128205128205128
0000-0001-7563-0806,0000-0002-4574-3292,1,9,0.1111111111111111
0000-0001-7563-0806,0000-0001-6320-413X,1,9,0.1111111111111111
0000-0002-4574-3292,0000-0001-7563-0806,1,85,0.011764705882352941
0000-0001-6320-413X,0000-0001-7563-0806,1,24,0.041666666666666664
0000-0002-9362-5055,0000-0003-1410-2721,7,7,1.0
0000-0003-1410-2721,0000-0002-9362-5055,7,8,0.875
0000-0003-2179-4367,0000-0002-6408-8238,2,28,0.07142857142857142
0000-0002-6408-8238,0000-0003-2179-4367,2,51,0.0392156862745098
0000-0001-7483-8605,0000-0002-9644-302X,6,60,0.1
0000-0001-7483-8605,0000-0002-8921-2725,9,60,0.15
0000-0002-9644-302X,0000-0001-7483-8605,6,13,0.46153846153846156
0000-0002-9644-302X,0000-0002-8921-2725,3,13,0.23076923076923078
0000-0002-8921-2725,0000-0001-7483-8605,9,10,0.9
0000-0002-8921-2725,0000-0002-9644-302X,3,10,0.3
0000-0002-3243-110X,0000-0003-0709-2158,8,70,0.11428571428571428
0000-0003-0709-2158,0000-0002-3243-110X,8,78,0.10256410256410256
0000-0002-3680-4559,0000-0002-9936-5805,2,3,0.6666666666666666
0000-0002-9936-5805,0000-0002-3680-4559,2,32,0.0625
0000-0002-9595-3220,0000-0003-0831-9801,2,188,0.010638297872340425
0000-0002-9595-3220,0000-0002-4547-6876,2,188,0.010638297872340425
0000-0002-9706-9316,0000-0003-0831-9801,4,106,0.03773584905660377
0000-0002-9706-9316,0000-0002-4547-6876,3,106,0.02830188679245283
0000-0003-0831-9801,0000-0002-9595-3220,2,92,0.021739130434782608
0000-0003-0831-9801,0000-0002-9706-9316,4,92,0.043478260869565216
0000-0002-4547-6876,0000-0002-9595-3220,2,53,0.03773584905660377
0000-0002-4547-6876,0000-0002-9706-9316,3,53,0.05660377358490566
0000-0003-0814-5469,0000-0002-2981-2227,13,41,0.3170731707317073
0000-0002-2981-2227,0000-0003-0814-5469,13,51,0.2549019607843137
0000-0003-1537-0859,0000-0001-8504-4077,5,27,0.18518518518518517
0000-0003-1537-0859,0000-0002-9634-2763,2,27,0.07407407407407407
0000-0001-8504-4077,0000-0003-1537-0859,5,15,0.3333333333333333
0000-0001-8504-4077,0000-0002-9634-2763,1,15,0.06666666666666667
0000-0002-9634-2763,0000-0003-1537-0859,2,3,0.6666666666666666
0000-0002-9634-2763,0000-0001-8504-4077,1,3,0.3333333333333333
0000-0002-8385-1702,0000-0003-1380-6655,2,15,0.13333333333333333
0000-0002-8385-1702,0000-0003-4046-0813,13,15,0.8666666666666667
0000-0003-1380-6655,0000-0002-8385-1702,2,49,0.04081632653061224
0000-0003-1380-6655,0000-0003-4046-0813,2,49,0.04081632653061224
0000-0003-4046-0813,0000-0002-8385-1702,13,16,0.8125
0000-0003-4046-0813,0000-0003-1380-6655,2,16,0.125
0000-0002-8900-0968,0000-0002-7007-7914,1,49,0.02040816326530612
0000-0002-8900-0968,0000-0001-9176-2382,2,49,0.04081632653061224
0000-0002-7007-7914,0000-0002-8900-0968,1,12,0.08333333333333333
0000-0002-7007-7914,0000-0001-9176-2382,2,12,0.16666666666666666
0000-0001-9176-2382,0000-0002-8900-0968,2,108,0.018518518518518517
0000-0001-9176-2382,0000-0002-7007-7914,2,108,0.018518518518518517
0000-0002-0121-0224,0000-0002-0828-8630,1,151,0.006622516556291391
0000-0002-0828-8630,0000-0002-0121-0224,1,40,0.025
0000-0002-0069-479X,0000-0002-6781-651X,5,49,0.10204081632653061
0000-0002-6781-651X,0000-0002-0069-479X,5,28,0.17857142857142858
0000-0002-8946-0462,0000-0002-5167-7922,1,172,0.005813953488372093
0000-0002-5167-7922,0000-0002-8946-0462,1,19,0.05263157894736842
0000-0002-3099-8073,0000-0001-9780-7211,1,26,0.038461538461538464
0000-0001-9780-7211,0000-0002-3099-8073,1,69,0.014492753623188406
0000-0001-8427-118X,0000-0001-6823-6069,1,82,0.012195121951219513
0000-0001-6823-6069,0000-0001-8427-118X,1,15,0.06666666666666667
0000-0001-9607-6998,0000-0002-9605-6433,12,54,0.2222222222222222
0000-0002-9605-6433,0000-0001-9607-6998,12,14,0.8571428571428571
0000-0003-0793-6218,0000-0003-4702-7625,1,32,0.03125
0000-0003-4702-7625,0000-0003-0793-6218,1,14,0.07142857142857142
